Id,Lot Area,Overall Qual,Year Built,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,TotRms AbvGrd,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,SalePrice,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Exter Qual_TA,Kitchen Qual_Gd,Kitchen Qual_TA
2531,9600,7,1969,168.0,0.0,0.0,1164.0,1164.0,1164,0,0,1164,6,528.0,0,0,0,0,0,0,0,140000,0,0,0,1,0,1
681,7350,5,1958,0.0,0.0,0.0,1041.0,1041.0,1041,0,0,1041,6,294.0,0,0,0,0,0,0,0,128000,0,0,0,1,0,1
1383,7703,6,1978,40.0,450.0,0.0,0.0,450.0,1034,0,0,1034,6,504.0,311,0,0,0,0,0,0,153000,0,0,0,1,0,1
1359,4347,6,1910,0.0,0.0,0.0,796.0,796.0,825,784,0,1609,7,228.0,0,182,0,0,0,0,0,127500,0,0,0,0,0,1
1226,9600,5,1950,0.0,32.0,308.0,232.0,572.0,1337,0,0,1337,7,264.0,0,192,0,0,0,0,0,141500,0,0,0,1,1,0
63,12256,8,1994,362.0,1032.0,0.0,431.0,1463.0,1500,1122,0,2622,9,712.0,186,32,0,0,0,0,0,325000,1,0,0,0,1,0
1869,9547,7,1993,112.0,0.0,0.0,1594.0,1594.0,1594,0,0,1594,6,472.0,190,80,0,0,0,0,0,188500,0,0,0,1,1,0
2468,7200,6,2006,68.0,905.0,0.0,357.0,1262.0,1262,0,0,1262,5,572.0,0,120,0,0,0,0,0,185000,0,0,0,0,1,0
1135,13072,6,2005,126.0,80.0,0.0,1095.0,1175.0,1175,0,0,1175,6,0.0,0,90,0,0,0,0,0,146000,0,0,0,1,1,0
719,3600,6,1917,0.0,0.0,0.0,624.0,624.0,664,624,0,1288,5,280.0,0,103,0,0,0,0,0,119000,0,0,0,1,0,0
405,1680,5,1971,142.0,0.0,0.0,630.0,630.0,630,672,0,1302,6,280.0,0,0,0,0,0,0,0,112000,0,0,0,1,0,1
2506,3316,8,2005,0.0,1039.0,0.0,208.0,1247.0,1247,0,0,1247,4,550.0,0,84,0,0,0,0,0,197000,0,0,0,0,1,0
2380,16387,9,2006,215.0,1369.0,0.0,369.0,1738.0,1738,851,0,2589,11,831.0,0,0,0,0,0,0,0,412083,0,1,0,0,0,0
1565,13265,8,2002,148.0,1218.0,0.0,350.0,1568.0,1689,0,0,1689,7,857.0,150,59,0,0,0,0,0,271000,0,0,0,0,1,0
1727,3242,7,2003,235.0,1000.0,0.0,405.0,1405.0,1405,0,0,1405,6,478.0,136,36,0,0,0,0,0,200000,0,1,0,0,1,0
1661,8991,7,1976,130.0,624.0,604.0,0.0,1228.0,1324,0,0,1324,5,585.0,407,36,0,0,0,0,0,174000,0,0,0,1,1,0
1967,8000,5,1960,0.0,1098.0,154.0,125.0,1377.0,1377,0,0,1377,6,351.0,0,0,0,0,0,0,0,156500,0,0,0,1,0,1
2267,9303,6,1996,42.0,742.0,0.0,130.0,872.0,888,868,0,1756,7,422.0,144,122,0,0,0,0,0,204000,0,0,0,0,0,1
1389,8544,5,1966,0.0,0.0,0.0,1228.0,1228.0,1228,0,0,1228,6,271.0,0,65,0,0,0,0,0,149350,0,0,0,1,1,0
2553,11425,5,1954,0.0,486.0,0.0,522.0,1008.0,1008,0,0,1008,4,275.0,0,0,120,0,0,0,0,137000,0,0,0,1,0,1
1459,11404,7,1998,202.0,252.0,0.0,901.0,1153.0,1153,878,0,2031,8,541.0,192,84,0,0,0,0,0,222500,0,0,0,0,1,0
1739,8229,6,2007,22.0,0.0,0.0,752.0,752.0,752,752,0,1504,6,440.0,100,32,0,0,0,0,0,166000,0,0,0,0,1,0
172,4485,5,1920,0.0,579.0,0.0,357.0,936.0,936,0,0,936,5,0.0,51,0,135,0,0,0,0,109500,0,0,0,1,0,1
788,15635,4,1954,0.0,0.0,0.0,0.0,0.0,1383,0,0,1383,6,498.0,0,0,90,0,110,0,0,122000,0,0,0,1,0,1
1979,3153,5,1920,0.0,0.0,0.0,967.0,967.0,967,0,0,967,5,180.0,0,0,26,0,0,0,0,99900,0,0,0,1,0,1
1801,11096,8,2006,0.0,24.0,0.0,1632.0,1656.0,1656,0,0,1656,7,826.0,0,146,0,0,0,0,0,249700,0,0,0,0,1,0
931,14000,6,1950,0.0,0.0,0.0,1092.0,1092.0,1152,0,0,1152,6,300.0,0,36,0,0,0,0,0,158500,0,0,0,1,1,0
2471,7733,6,2005,0.0,24.0,0.0,1118.0,1142.0,1142,0,0,1142,5,0.0,4,50,0,0,0,0,0,139500,0,0,0,1,1,0
2899,8098,6,2000,0.0,1136.0,116.0,129.0,1381.0,1403,0,0,1403,5,470.0,0,173,0,0,0,0,0,202000,0,0,0,0,1,0
2544,8393,5,1959,122.0,528.0,0.0,1098.0,1626.0,1712,0,0,1712,8,588.0,272,54,0,0,0,0,0,145000,0,0,0,1,0,1
1386,12900,4,1969,0.0,1198.0,0.0,0.0,1198.0,1258,0,0,1258,6,400.0,120,0,0,0,0,0,0,108959,0,0,0,1,0,1
315,57200,5,1948,0.0,353.0,334.0,60.0,747.0,1687,0,0,1687,7,572.0,0,0,50,0,0,0,0,160000,0,0,0,1,0,1
1932,8078,5,1958,260.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,8,484.0,0,0,0,0,0,0,0,128600,0,0,0,1,0,1
1660,12384,7,1976,233.0,0.0,0.0,793.0,793.0,1142,793,0,1935,7,550.0,0,113,252,0,0,0,0,197900,0,0,0,1,0,1
2353,9927,7,1976,252.0,1005.0,0.0,42.0,1047.0,1083,0,0,1083,5,596.0,444,0,40,0,0,0,0,172000,0,0,0,0,0,1
2139,16300,5,1977,0.0,60.0,417.0,399.0,876.0,907,0,0,907,5,308.0,0,0,0,0,0,0,0,130000,0,0,0,1,0,1
1585,7915,6,1999,0.0,1223.0,0.0,443.0,1666.0,1675,0,0,1675,6,435.0,165,52,0,0,0,0,0,195000,0,0,0,0,1,0
1602,21750,5,1954,0.0,0.0,0.0,988.0,988.0,988,0,0,988,4,520.0,0,0,0,0,0,0,0,113000,0,0,0,1,0,1
2888,9116,8,2001,0.0,0.0,0.0,1491.0,1491.0,1491,0,0,1491,7,490.0,120,100,0,0,0,0,0,209000,0,0,0,0,1,0
965,14419,7,1987,310.0,904.0,624.0,117.0,1645.0,1479,0,0,1479,7,578.0,224,238,0,0,0,0,0,213500,0,0,0,1,1,0
645,13070,5,1951,0.0,308.0,0.0,323.0,631.0,1112,0,0,1112,5,480.0,0,0,0,0,255,0,0,126000,0,0,0,1,0,1
789,9855,6,1956,0.0,0.0,0.0,1436.0,1436.0,1689,0,0,1689,7,480.0,0,0,0,0,0,0,0,127500,0,0,0,1,0,1
1015,8118,9,2007,178.0,1034.0,0.0,676.0,1710.0,1710,0,0,1710,6,557.0,156,48,0,0,0,0,0,334000,0,0,1,0,0,0
1264,10920,6,1960,212.0,733.0,0.0,520.0,1253.0,1253,0,0,1253,5,352.0,0,213,176,0,0,0,0,157000,0,0,0,1,0,1
1972,6600,5,1962,0.0,110.0,442.0,312.0,864.0,864,0,0,864,5,294.0,58,0,0,0,0,0,0,125500,0,0,0,1,0,1
1481,8199,7,2005,0.0,648.0,0.0,80.0,728.0,728,728,0,1456,7,410.0,36,18,0,0,0,0,0,189000,0,0,0,0,1,0
954,9947,7,1990,0.0,611.0,0.0,577.0,1188.0,1217,0,0,1217,6,497.0,168,27,0,0,0,0,0,173000,0,0,0,1,1,0
2499,14330,7,1974,145.0,1023.0,497.0,228.0,1748.0,2151,495,0,2646,9,550.0,641,100,0,0,0,800,0,260000,0,0,0,0,1,0
824,10769,8,2007,0.0,20.0,0.0,846.0,866.0,866,902,0,1768,7,578.0,144,105,0,0,0,0,0,212000,0,0,0,0,1,0
2769,8846,5,1996,0.0,298.0,0.0,572.0,870.0,914,0,0,914,5,576.0,0,0,0,0,0,0,0,148000,0,0,0,0,0,1
123,10600,6,1964,0.0,0.0,0.0,533.0,533.0,1131,644,0,1775,8,480.0,0,172,0,0,0,0,0,136300,0,0,0,1,0,1
1862,18890,5,1977,1.0,498.0,211.0,652.0,1361.0,1361,1259,0,2620,12,600.0,155,24,145,0,0,0,8300,190000,0,0,0,1,0,1
1308,9142,5,1900,0.0,0.0,0.0,797.0,797.0,830,797,0,1627,10,420.0,192,0,60,0,0,0,0,139500,0,0,0,1,0,1
1758,7750,7,2003,0.0,0.0,0.0,660.0,660.0,660,660,0,1320,6,400.0,0,48,0,0,0,0,0,162000,0,0,0,0,1,0
2236,6060,4,1939,0.0,0.0,0.0,732.0,732.0,772,351,0,1123,4,264.0,0,0,140,0,0,0,0,100000,0,0,0,1,0,1
2912,10172,5,1968,0.0,441.0,0.0,423.0,864.0,874,0,0,874,5,288.0,0,120,0,0,0,0,0,126500,0,0,0,1,0,1
2093,10380,7,1986,172.0,28.0,1474.0,0.0,1502.0,1553,1177,0,2730,8,576.0,201,96,0,0,0,0,0,301000,0,0,0,0,1,0
2128,9337,6,1997,0.0,648.0,0.0,176.0,824.0,905,881,0,1786,7,684.0,0,162,0,0,0,0,0,204750,0,0,0,1,1,0
679,7200,4,1949,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,6,420.0,0,0,0,0,0,0,0,90000,0,0,0,1,0,1
1313,9600,5,1920,0.0,234.0,0.0,739.0,973.0,1377,973,0,2350,10,393.0,0,0,219,0,0,0,0,130000,0,0,0,1,0,1
2534,8640,5,1968,300.0,361.0,483.0,56.0,900.0,884,886,0,1770,7,530.0,0,60,0,0,270,0,455,155000,0,0,0,1,0,1
1273,7931,5,1960,0.0,374.0,532.0,363.0,1269.0,1269,0,0,1269,6,308.0,0,0,0,0,0,0,0,155000,0,0,0,1,0,1
219,11625,5,1965,0.0,841.0,0.0,198.0,1039.0,1039,0,0,1039,6,504.0,0,0,0,0,0,0,0,131500,0,0,0,1,0,1
133,9600,6,1955,164.0,674.0,132.0,350.0,1156.0,1520,0,0,1520,7,364.0,0,0,189,0,0,0,0,153000,0,0,0,1,0,1
38,11478,8,2007,200.0,1218.0,0.0,486.0,1704.0,1704,0,0,1704,7,772.0,0,50,0,0,0,0,0,306000,0,1,0,0,1,0
2408,7740,9,2006,518.0,1023.0,0.0,663.0,1686.0,1686,0,0,1686,6,899.0,266,100,0,0,0,0,0,332200,0,1,0,0,0,0
1575,9520,8,2007,338.0,1513.0,0.0,125.0,1638.0,1646,0,0,1646,7,800.0,192,44,0,0,0,0,0,293077,0,0,0,0,1,0
1671,17199,4,1961,0.0,314.0,0.0,600.0,914.0,914,0,0,914,4,270.0,140,0,0,0,0,0,0,128000,0,0,0,1,0,1
2000,5400,6,1926,0.0,370.0,0.0,779.0,1149.0,1149,467,0,1616,5,216.0,0,0,183,0,0,0,0,152000,0,0,0,1,1,0
2621,10800,4,1949,0.0,0.0,0.0,720.0,720.0,720,472,0,1192,6,0.0,0,0,0,0,0,0,0,135000,0,0,0,1,0,1
1996,9900,6,1880,0.0,0.0,0.0,1008.0,1008.0,1178,1032,0,2210,8,205.0,0,48,0,0,0,0,0,117500,0,0,0,1,0,0
1976,6000,6,1927,0.0,276.0,0.0,569.0,845.0,866,430,0,1296,6,576.0,0,0,175,0,0,0,0,127500,0,0,0,1,0,1
1861,17778,8,1981,0.0,1632.0,829.0,0.0,2461.0,2497,0,0,2497,7,676.0,266,0,0,0,0,0,0,373000,0,0,0,0,1,0
1600,1477,6,1970,0.0,358.0,0.0,188.0,546.0,546,546,0,1092,6,0.0,187,0,0,0,0,0,0,98000,0,0,0,1,0,1
298,19645,7,1994,44.0,343.0,0.0,80.0,423.0,896,756,0,1652,6,473.0,0,0,0,0,0,0,0,203135,0,0,0,1,1,0
875,8750,7,1996,0.0,0.0,0.0,880.0,880.0,909,807,0,1716,7,512.0,0,120,0,0,0,0,0,191000,0,0,0,0,1,0
1205,7785,5,1956,0.0,0.0,0.0,0.0,0.0,1014,0,0,1014,6,267.0,0,0,40,0,200,0,0,98000,0,0,0,1,0,1
763,10800,5,1987,0.0,1200.0,0.0,0.0,1200.0,1200,0,0,1200,5,0.0,120,0,0,0,0,0,0,179000,0,0,0,1,0,1
512,9139,8,2006,206.0,379.0,0.0,1043.0,1422.0,1432,0,0,1432,7,492.0,297,50,0,0,0,0,0,245000,0,0,0,0,1,0
592,10140,7,1998,0.0,144.0,1127.0,379.0,1650.0,1680,0,0,1680,7,583.0,78,73,0,0,0,0,0,213250,0,0,0,0,1,0
1255,10122,4,1948,0.0,0.0,0.0,0.0,0.0,869,0,0,869,3,390.0,0,0,66,0,0,0,0,89900,0,0,0,1,0,1
355,10141,7,1998,40.0,0.0,0.0,832.0,832.0,885,833,0,1718,7,427.0,0,94,0,0,291,0,0,185000,0,0,0,1,0,1
1676,2205,6,1973,567.0,312.0,0.0,213.0,525.0,525,567,0,1092,6,264.0,144,0,0,0,0,0,0,113500,0,0,0,1,0,1
2599,10914,3,1929,0.0,0.0,0.0,715.0,715.0,715,0,0,715,4,660.0,0,0,75,0,112,0,0,68000,0,0,0,1,0,1
312,9196,7,2003,0.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,7,573.0,100,150,0,0,0,0,0,201000,0,0,0,0,1,0
1124,9803,7,2005,0.0,400.0,0.0,466.0,866.0,866,902,0,1768,7,603.0,0,108,0,0,0,0,0,226700,0,0,0,0,1,0
1702,17169,10,2007,970.0,1684.0,0.0,636.0,2320.0,2290,0,0,2290,7,1174.0,192,30,0,0,0,0,0,500067,0,1,0,0,0,0
2434,9171,7,2004,0.0,0.0,0.0,848.0,848.0,848,750,0,1598,7,433.0,100,48,0,0,0,0,0,201490,0,0,0,0,1,0
1432,9750,5,1994,0.0,722.0,0.0,268.0,990.0,990,0,0,990,5,528.0,168,0,0,0,0,0,0,155000,0,0,0,1,0,1
689,8604,5,1978,124.0,941.0,0.0,0.0,941.0,941,0,0,941,4,564.0,0,40,0,0,0,0,0,145000,0,0,0,1,1,0
1349,6155,6,1920,0.0,0.0,0.0,611.0,611.0,751,611,0,1362,6,502.0,0,0,84,0,0,0,0,128000,0,0,0,1,0,1
1759,9487,6,2000,0.0,520.0,0.0,395.0,915.0,940,750,0,1690,7,442.0,0,50,0,0,0,0,0,187000,0,0,0,1,0,1
893,3675,6,2005,80.0,547.0,0.0,0.0,547.0,1072,0,0,1072,5,525.0,0,28,0,0,0,0,0,145500,0,0,0,1,0,1
944,10200,4,1925,0.0,0.0,0.0,572.0,572.0,572,0,0,572,4,200.0,0,0,72,0,0,0,0,75000,0,0,0,1,0,1
2109,11750,7,2005,204.0,20.0,0.0,1526.0,1546.0,1546,0,0,1546,7,796.0,144,42,0,0,0,0,0,217000,0,0,0,0,1,0
316,11896,7,2008,60.0,78.0,0.0,1258.0,1336.0,1346,0,0,1346,6,660.0,100,48,0,0,0,0,0,220000,0,0,0,0,1,0
2529,10400,6,1972,288.0,247.0,0.0,485.0,732.0,1012,778,0,1790,8,484.0,148,0,0,0,147,0,0,165150,0,0,0,1,0,1
1448,10970,6,1978,0.0,505.0,435.0,0.0,940.0,1026,0,0,1026,5,576.0,0,0,34,0,0,0,0,147000,0,0,0,1,0,1
871,11883,7,1996,196.0,690.0,0.0,814.0,1504.0,1504,0,0,1504,6,478.0,115,66,0,0,0,0,0,203000,0,0,0,0,1,0
142,10552,5,1959,0.0,1018.0,0.0,380.0,1398.0,1700,0,0,1700,6,447.0,0,38,0,0,0,0,0,165500,0,0,0,1,1,0
1515,8248,3,1914,0.0,41.0,0.0,823.0,864.0,864,0,0,864,5,0.0,0,0,100,0,0,0,0,67000,0,0,0,1,0,1
1970,9760,6,1964,340.0,536.0,117.0,169.0,822.0,1020,831,0,1851,7,440.0,239,42,0,0,0,0,0,187000,0,0,0,1,1,0
572,2998,6,2000,513.0,507.0,0.0,249.0,756.0,756,756,0,1512,4,440.0,0,32,0,0,0,0,0,180000,0,0,0,0,1,0
2200,6821,6,1921,0.0,113.0,0.0,538.0,651.0,759,539,0,1298,8,240.0,216,0,168,0,0,0,0,146500,0,0,0,1,0,1
2147,11354,7,2000,0.0,1412.0,0.0,261.0,1673.0,1673,0,0,1673,7,583.0,306,113,0,0,116,0,0,270000,0,0,0,0,1,0
249,9069,6,1992,0.0,747.0,0.0,189.0,936.0,996,0,0,996,5,564.0,120,0,0,0,0,0,0,147000,0,0,0,1,1,0
162,8064,6,1948,0.0,481.0,174.0,161.0,816.0,816,408,0,1224,5,280.0,414,0,0,0,0,0,0,132000,0,0,0,1,0,1
664,5400,4,1920,0.0,315.0,105.0,420.0,840.0,840,534,0,1374,6,338.0,0,0,198,0,0,0,0,105000,0,0,0,0,0,1
1516,5687,5,1912,0.0,210.0,0.0,570.0,780.0,936,780,0,1716,9,0.0,0,184,0,0,0,0,0,135900,0,0,0,1,0,0
16,53504,8,2003,603.0,1416.0,0.0,234.0,1650.0,1690,1589,0,3279,12,841.0,503,36,0,0,210,0,0,538000,0,0,1,0,0,0
1808,7500,7,2006,0.0,0.0,0.0,1143.0,1143.0,1143,0,0,1143,5,0.0,0,55,0,0,0,0,0,147000,0,0,0,0,1,0
425,13173,9,2006,300.0,1572.0,0.0,80.0,1652.0,1652,0,0,1652,6,840.0,404,102,0,0,0,0,0,325000,0,1,0,0,0,0
1372,9488,5,1947,0.0,0.0,0.0,1046.0,1046.0,1054,0,0,1054,6,240.0,0,60,122,0,0,0,0,124000,0,0,0,0,0,1
2495,13526,5,1965,114.0,560.0,375.0,0.0,935.0,935,0,0,935,5,288.0,180,0,0,0,0,0,0,137000,0,0,0,1,0,1
661,10410,4,1915,0.0,0.0,0.0,1313.0,1313.0,1313,0,1064,2377,8,528.0,0,0,432,0,0,0,0,142900,0,0,0,1,1,0
1301,12000,5,1948,0.0,144.0,608.0,172.0,924.0,1122,0,0,1122,6,528.0,0,36,0,0,0,0,0,147000,0,0,0,1,1,0
396,7830,5,1970,0.0,0.0,0.0,1180.0,1180.0,1180,0,0,1180,6,477.0,0,45,0,0,0,0,0,128000,0,0,0,1,0,1
2663,8850,7,1916,0.0,0.0,0.0,815.0,815.0,815,875,0,1690,7,225.0,0,0,330,0,0,0,0,144000,0,0,0,1,0,1
50,7132,8,2006,178.0,24.0,0.0,1346.0,1370.0,1370,0,0,1370,6,484.0,120,49,0,0,0,0,0,205000,0,1,0,0,1,0
886,9937,5,1964,0.0,637.0,0.0,849.0,1486.0,1486,0,0,1486,7,480.0,0,0,0,0,0,0,0,167000,0,0,0,1,0,1
696,5720,5,1941,0.0,0.0,0.0,676.0,676.0,676,455,0,1131,5,200.0,26,0,0,0,0,0,0,66500,0,0,0,1,0,1
2454,12585,8,1993,420.0,247.0,1039.0,0.0,1286.0,1565,1234,0,2799,8,704.0,432,136,0,0,0,0,0,315000,1,0,0,0,1,0
2106,11103,7,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,8,440.0,0,0,0,0,0,0,0,155835,0,0,0,0,1,0
353,8013,8,1995,0.0,741.0,0.0,846.0,1587.0,1734,0,0,1734,6,528.0,52,50,0,0,0,0,0,239500,0,0,1,0,1,0
441,10872,9,2006,122.0,1037.0,0.0,467.0,1504.0,1531,0,0,1531,6,700.0,184,52,0,0,0,0,0,300000,0,1,0,0,0,0
2270,11305,8,2002,886.0,1329.0,0.0,593.0,1922.0,1922,0,0,1922,6,692.0,201,64,0,0,0,0,0,282000,0,0,0,0,1,0
1924,9100,5,1960,69.0,0.0,0.0,1144.0,1144.0,1144,0,0,1144,6,336.0,0,0,0,0,0,0,0,120000,0,0,0,1,0,1
1402,39104,7,1954,0.0,226.0,1063.0,96.0,1385.0,1363,0,0,1363,5,439.0,81,0,0,0,0,0,0,241500,0,0,0,1,0,1
1070,10110,9,2008,492.0,372.0,0.0,1486.0,1858.0,1866,0,0,1866,7,870.0,0,48,0,0,0,0,0,336860,0,1,0,0,0,0
2696,9786,3,1922,0.0,0.0,0.0,1007.0,1007.0,1077,0,0,1077,6,210.0,0,100,48,0,0,0,0,91000,0,0,0,1,0,1
1840,5330,8,2006,0.0,0.0,0.0,1550.0,1550.0,1550,0,0,1550,5,528.0,0,102,0,0,0,0,0,207500,0,0,0,0,1,0
1562,3811,7,2004,174.0,1474.0,0.0,120.0,1594.0,1646,0,0,1646,5,482.0,128,53,0,0,155,0,0,250000,0,0,0,0,0,0
2426,3010,7,2005,16.0,16.0,0.0,1232.0,1248.0,1248,0,0,1248,5,438.0,108,0,0,0,0,0,0,167240,0,0,0,0,1,0
1162,3435,7,2004,0.0,24.0,0.0,1211.0,1235.0,1245,0,0,1245,5,495.0,0,100,0,0,0,0,0,178000,0,0,0,0,1,0
1874,10800,6,1963,203.0,617.0,264.0,171.0,1052.0,1052,0,0,1052,6,311.0,0,133,0,0,0,0,0,127000,0,0,0,1,0,1
111,10456,6,1967,120.0,506.0,0.0,1323.0,1829.0,1829,0,0,1829,8,535.0,0,76,0,0,0,0,0,218500,0,0,0,1,0,1
1207,8475,4,1956,0.0,228.0,0.0,724.0,952.0,952,0,0,952,4,283.0,0,0,0,0,0,0,0,135750,0,0,0,1,0,1
140,8197,7,2003,506.0,1188.0,0.0,292.0,1480.0,1480,0,0,1480,7,620.0,252,73,0,0,0,0,300,214000,0,0,0,0,1,0
545,10994,8,2005,366.0,976.0,0.0,868.0,1844.0,1844,0,0,1844,7,620.0,165,44,0,0,0,0,0,257000,0,0,0,0,1,0
1338,6000,6,1937,0.0,201.0,162.0,462.0,825.0,825,672,0,1497,5,672.0,272,0,0,0,0,0,0,157000,0,0,0,1,0,1
2873,7288,5,1942,0.0,305.0,0.0,671.0,976.0,976,0,0,976,5,215.0,160,0,0,0,0,0,0,102000,0,0,0,1,0,1
924,13360,5,1921,0.0,713.0,0.0,163.0,876.0,964,0,0,964,5,432.0,0,0,44,0,0,0,0,163500,0,0,0,1,0,1
844,10335,7,1999,183.0,679.0,0.0,811.0,1490.0,1501,0,0,1501,6,577.0,144,29,0,0,0,0,0,204000,0,0,0,0,1,0
901,11767,5,1956,259.0,546.0,0.0,604.0,1150.0,1560,0,0,1560,7,313.0,0,0,0,0,0,0,0,103500,0,0,0,1,0,1
2195,10896,6,1914,0.0,256.0,0.0,1184.0,1440.0,1440,1440,515,3395,14,0.0,0,110,0,0,0,0,0,200000,0,0,0,0,0,0
2081,5400,5,1958,0.0,453.0,0.0,411.0,864.0,864,0,0,864,6,399.0,0,0,0,0,0,0,0,118000,0,0,0,1,0,1
2774,9100,7,2000,244.0,1400.0,0.0,125.0,1525.0,1525,0,0,1525,6,541.0,219,36,0,0,0,0,0,235000,0,0,0,0,1,0
2573,7728,5,1962,120.0,803.0,0.0,303.0,1106.0,1190,0,0,1190,6,540.0,0,18,0,0,0,0,0,132500,0,0,0,1,0,1
1793,8778,8,2006,0.0,0.0,0.0,1302.0,1302.0,1302,528,0,1830,7,859.0,0,40,0,0,0,0,0,221300,0,0,0,0,1,0
882,8487,7,2004,210.0,20.0,0.0,1480.0,1500.0,1500,0,0,1500,6,570.0,192,36,0,0,0,0,0,190000,0,0,0,0,1,0
2791,9930,7,2002,199.0,456.0,0.0,370.0,826.0,878,884,0,1762,6,591.0,320,54,0,0,0,0,0,222000,0,0,0,0,1,0
297,17500,7,1959,0.0,1406.0,0.0,496.0,1902.0,1902,0,0,1902,7,567.0,0,207,162,0,0,0,0,335000,0,0,0,0,0,0
509,10206,8,2008,294.0,0.0,0.0,1614.0,1614.0,1658,0,0,1658,7,726.0,144,44,0,0,0,0,0,257500,0,0,0,0,1,0
1115,14587,9,2008,284.0,0.0,0.0,1498.0,1498.0,1506,0,0,1506,6,592.0,0,174,0,0,0,0,0,264132,0,0,0,0,0,0
773,7800,5,1967,89.0,450.0,0.0,414.0,864.0,899,0,0,899,5,288.0,64,0,0,0,0,0,0,130000,0,0,0,1,1,0
732,4960,5,1930,0.0,0.0,0.0,297.0,297.0,1001,653,0,1654,7,336.0,244,60,0,0,0,0,0,137000,0,0,0,1,0,1
1552,7392,5,1930,0.0,0.0,0.0,520.0,520.0,912,0,0,912,5,360.0,0,90,0,0,0,0,0,99500,0,0,0,1,0,1
226,7424,5,1978,0.0,1319.0,0.0,0.0,1319.0,1373,0,0,1373,5,591.0,0,0,0,0,0,0,0,160250,0,0,0,1,0,1
2830,2522,7,2004,50.0,0.0,0.0,970.0,970.0,970,739,0,1709,7,380.0,0,40,0,0,0,0,0,130000,0,0,0,0,1,0
2238,3672,5,1922,0.0,0.0,0.0,816.0,816.0,816,0,0,816,5,100.0,0,0,96,0,0,0,0,75200,0,0,0,1,0,1
982,7706,6,1993,0.0,114.0,270.0,0.0,384.0,1091,0,0,1091,5,429.0,280,0,0,0,0,0,700,131250,0,0,0,1,0,1
1265,12929,6,1960,276.0,697.0,0.0,384.0,1081.0,1081,0,0,1081,5,401.0,36,82,0,0,0,0,0,148000,0,0,0,1,0,1
559,9316,5,1965,0.0,544.0,0.0,480.0,1024.0,1020,0,0,1020,5,288.0,171,0,0,0,0,0,0,124100,0,0,0,1,0,1
1203,12122,7,1961,210.0,867.0,0.0,77.0,944.0,999,0,0,999,6,588.0,144,76,0,0,0,0,0,178400,0,0,0,0,0,0
2083,7711,4,1977,0.0,1440.0,0.0,0.0,1440.0,1440,0,0,1440,8,0.0,321,0,0,0,0,0,0,150000,0,0,0,1,0,1
2130,12352,7,1998,290.0,638.0,0.0,215.0,853.0,853,900,0,1753,7,534.0,0,74,0,0,0,0,0,217000,0,0,0,0,0,1
2455,12447,8,2005,192.0,0.0,0.0,1100.0,1100.0,1116,848,0,1964,8,760.0,200,70,0,0,0,0,0,252000,0,0,0,0,1,0
535,7500,7,2006,0.0,54.0,0.0,1087.0,1141.0,1141,0,0,1141,6,484.0,182,0,0,0,0,0,0,152000,0,0,0,0,1,0
2019,6120,7,1929,0.0,0.0,0.0,832.0,832.0,854,0,0,854,5,576.0,48,112,0,0,0,0,0,132000,0,0,0,1,0,1
2655,9576,6,1945,0.0,310.0,0.0,460.0,770.0,885,297,0,1182,5,378.0,0,0,0,0,0,0,0,120000,0,0,0,1,0,1
2391,9942,9,2005,385.0,1290.0,0.0,316.0,1606.0,1625,466,0,2091,8,521.0,194,84,0,0,0,0,0,338500,0,1,0,0,0,0
154,7898,4,1920,0.0,0.0,0.0,576.0,576.0,985,0,0,985,4,676.0,0,0,0,0,0,0,0,105000,0,0,0,1,0,1
999,21872,7,1996,0.0,604.0,0.0,125.0,729.0,729,717,0,1446,6,406.0,264,22,0,0,0,0,0,175000,0,0,0,1,0,1
1400,10005,7,1977,299.0,392.0,0.0,768.0,1160.0,1156,866,0,2022,8,505.0,288,117,0,0,0,0,0,192000,0,0,0,1,0,1
2807,12393,7,2004,0.0,0.0,0.0,847.0,847.0,847,1101,0,1948,8,434.0,100,48,0,0,0,0,0,195000,0,0,0,0,1,0
516,9000,8,2008,0.0,0.0,0.0,768.0,768.0,786,804,0,1590,6,676.0,0,30,0,0,0,0,0,210000,0,0,0,0,1,0
1753,7875,7,2003,16.0,0.0,0.0,847.0,847.0,847,1101,0,1948,8,434.0,0,48,0,0,0,0,0,211000,0,0,0,0,1,0
734,6000,4,1936,0.0,672.0,0.0,0.0,672.0,757,567,0,1324,6,240.0,0,0,0,0,0,0,0,128000,0,0,0,1,0,1
1209,10175,6,1964,272.0,490.0,0.0,935.0,1425.0,1425,0,0,1425,7,576.0,0,0,0,407,0,0,0,180500,0,0,0,1,0,1
1994,13600,5,1900,0.0,0.0,0.0,662.0,662.0,1422,915,0,2337,10,560.0,0,57,0,0,0,0,0,90000,0,0,0,1,0,1
